tweet_text,time,wait_time
"kingston terminal status - one hour wait, no wsp boarding pass",2018-09-30 18:45 +0000,1.0
kingston terminal - 2 hour wait - wsp boarding pass required,2018-09-30 21:35 +0000,2.0
kingston terminal status - 1 hour wait,2019-09-02 01:00 +0000,1.0
kingston terminal - one hour wait,2019-09-02 19:55 +0000,1.0
no extended wait for drivers departing kingston,2019-09-03 02:00 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-07 18:45 +0000,1.0
kingston terminal status - 1 hour wait,2019-09-08 19:55 +0000,1.0
update - kingston terminal - 2 hour wait,2019-09-08 20:15 +0000,2.0
no extended wait for drivers departing kingston,2019-09-09 03:20 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-14 21:30 +0000,1.0
no extended wait for drivers departing kingston,2019-09-14 23:55 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-15 19:10 +0000,1.0
update - kingston terminal - 2 hour wait,2019-09-15 23:00 +0000,2.0
no extended wait for drivers departing kingston,2019-09-16 01:20 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-21 23:05 +0000,1.0
kingston terminal status - 1 hour wait,2019-09-22 18:05 +0000,1.0
update - kingston terminal - 2 hour wait,2019-09-22 18:20 +0000,2.0
no extended wait for drivers departing kingston,2019-09-23 03:15 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-28 22:35 +0000,1.0
update - kingston terminal - 2 hour wait,2019-09-28 23:05 +0000,2.0
no extended wait for drivers departing kingston,2019-09-29 04:45 +0000,0.0
kingston terminal status - 1 hour wait,2019-09-29 17:25 +0000,1.0
update - kingston terminal - 2 hour wait,2019-09-30 01:15 +0000,2.0
no extended wait for drivers departing kingston,2019-09-30 04:30 +0000,0.0
"kingston terminal wait time - one hour, no wsp boarding pass",2017-06-04 18:55 +0000,1.0
"update-kingston terminal wait time - two hours, no wsp boarding pass",2017-06-04 20:15 +0000,2.0
edm/ki- kingston terminal wait time: 2 hours w/ wsp boarding pass,2017-06-04 20:40 +0000,2.0
kingston terminal wait time: 1 hour w/ wsp boarding pass,2017-06-05 00:15 +0000,1.0
"kingston terminal wait time: 1 hour, no wsp boarding pass",2017-06-05 02:25 +0000,1.0
no extended wait in kingston,2017-06-05 03:55 +0000,0.0
"kingston terminal wait time - one hour, no wsp boarding pass",2017-06-11 18:40 +0000,1.0
update - kingston terminal wait time - 1 hour w/ wsp boarding passes,2017-06-11 20:50 +0000,1.0
update - kingston terminal wait time - 2 hours w/ wsp boarding passes,2017-06-11 23:20 +0000,2.0
"update - kingston terminal wait time - one hour, no wsp boarding pass",2017-06-12 02:25 +0000,1.0
update - no extended wait departing kingston,2017-06-12 04:15 +0000,0.0
"kingston terminal wait time - one hour, no wsp boarding pass",2017-06-17 17:25 +0000,1.0
"update:  kingston terminal wait time - 2 hrs., no wsp boarding pass",2017-06-17 19:25 +0000,2.0
"update:  kingston terminal wait time - 1 hr, no wsp boarding pass",2017-06-18 00:05 +0000,1.0
update - no extended wait departing kingston,2017-06-18 04:30 +0000,0.0
kingston wait time - 1 hour,2017-06-18 17:25 +0000,1.0
"kingston terminal wait time - 1 hr, no wsp boarding pass",2017-06-18 17:30 +0000,1.0
update - kingston wait time - 1 hour w/ wsp boarding passes,2017-06-18 18:35 +0000,1.0
update - kingston wait time - 2 hour w/ wsp boarding passes,2017-06-18 19:00 +0000,2.0
"update - kingston terminal wait time - 2 hrs, no wsp boarding pass",2017-06-19 02:15 +0000,2.0
update - no extended wait departing kingston,2017-06-19 03:05 +0000,0.0
"kingston terminal wait time - 1 hr, no wsp boarding pass",2017-06-25 02:10 +0000,1.0
"kingston terminal wait time - 1 hr, no wsp boarding pass",2017-06-25 17:05 +0000,1.0
kingston wait time - 2 hour w/ wsp boarding passes,2017-06-25 20:40 +0000,2.0
kingston wait time - 3 hours w/ wsp boarding passes,2017-06-25 23:20 +0000,3.0
update - kingston wait time - 2 hours w/ wsp boarding passes,2017-06-26 01:40 +0000,2.0
update - no extended wait departing kingston,2017-06-26 04:25 +0000,0.0
"kingston terminal wait time - 1 hr, no wsp boarding pass",2017-06-26 19:50 +0000,1.0
update - no extended wait departing kingston,2017-06-27 01:05 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-01 18:45 +0000,1.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-12 23:20 +0000,1.0
no extended wait departing kingston,2019-04-13 01:45 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-13 19:15 +0000,1.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-14 21:00 +0000,1.0
update - kingston terminal - 2 hour wait. wsp boarding pass required,2019-04-14 23:35 +0000,2.0
update - no extended wait departing kingston,2019-04-15 03:35 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-20 17:45 +0000,1.0
no extended wait departing kingston,2019-04-21 01:45 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-21 17:05 +0000,1.0
update - kingston terminal - 2 hour wait. wsp boarding pass required,2019-04-21 18:55 +0000,2.0
"update - kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-22 01:40 +0000,1.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-27 16:20 +0000,1.0
"update: kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-27 20:55 +0000,1.0
no extended wait departing kingston,2019-04-27 22:35 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-28 18:50 +0000,1.0
edm/king- kingston terminal - 1 hour wait. wsp boarding pass required,2019-04-28 20:25 +0000,1.0
update - kingston terminal -  2 hour wait. wsp boarding pass required,2019-04-28 21:45 +0000,2.0
update - kingston terminal -  1 hour wait. wsp boarding pass required,2019-04-29 00:50 +0000,1.0
"update - kingston terminal status - 1 hour wait, no wsp boarding pass",2019-04-29 01:20 +0000,1.0
edmonds and kingston terminal status - 2 hour wait,2019-12-24 00:45 +0000,2.0
kingston terminal status - no extended wait,2019-12-28 04:40 +0000,0.0
kingston terminal status - no extended wait,2019-12-27 00:25 +0000,0.0
kingston terminal status - one hour wait,2019-12-30 20:00 +0000,1.0
kingston terminal status - one hour wait,2019-12-29 21:20 +0000,1.0
kingston terminal status - one hour wait,2019-12-28 19:15 +0000,1.0
kingston terminal status - one hour wait,2019-12-28 02:00 +0000,1.0
kingston terminal status - one hour wait,2019-12-25 20:45 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-26 20:18 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-24 18:15 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-23 20:00 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-14 18:30 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-07 23:00 +0000,1.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-12-01 19:50 +0000,1.0
kingston terminal status - two hour wait,2019-12-31 00:30 +0000,2.0
"kingston terminal status - two hour wait, no wsp boarding pass",2019-12-24 20:55 +0000,2.0
"kingston terminal status - two hour wait, no wsp boarding pass",2019-12-26 21:18 +0000,2.0
"kingston terminal status - two hour wait, no wsp boarding pass",2019-12-24 21:00 +0000,2.0
"kingston terminal status - two hour wait, no wsp boarding pass",2019-12-24 00:05 +0000,2.0
kingston terminal status - two hour wait,2019-12-01 21:35 +0000,2.0
no extended wait for drivers departing edmonds or kingston,2019-12-24 02:10 +0000,0.0
no extended wait for drivers departing kingston and edmonds,2019-12-25 01:45 +0000,0.0
"no extended wait in kingston - one hour wait in edmonds, late vessel",2019-12-26 00:30 +0000,0.0
"udpate - no extended wait in kingston and edmonds, late vessel",2019-12-26 00:40 +0000,0.0
update - kingston terminal status - no extended wait,2019-12-30 00:15 +0000,0.0
update - no extended wait departing kingston,2019-12-31 02:55 +0000,0.0
update - no extended wait departing kingston,2019-12-28 21:55 +0000,0.0
update - no extended wait departing kingston,2019-12-14 23:40 +0000,0.0
update - no extended wait departing kingston,2019-12-08 03:00 +0000,0.0
update - no extended wait departing kingston,2019-12-02 01:00 +0000,0.0
update - no extended wait departing kingston,2019-12-01 04:15 +0000,0.0
"update - no extended wait departing kingston, late vessel",2019-12-26 07:45 +0000,0.0
update - one hour wait departing kingston and edmonds,2019-12-31 21:30 +0000,1.0
update - one hour wait departing kingston and edmonds terminals,2019-12-25 22:40 +0000,1.0
update - one hour wait departing kingston,2019-12-28 22:45 +0000,1.0
"update - one hour wait in kingston, late vessels",2019-12-26 05:40 +0000,1.0
"update-kingston terminal status - one hour wait, no wsp boarding pass",2019-12-01 02:40 +0000,1.0
update:  kingston terminal status - two hour wait,2019-12-28 20:35 +0000,2.0
edm/king-update: kingston 6:25am departure is cancelled. one hr. wait,2019-12-28 15:10 +0000,1.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-12-01 18:40 +0000,1.0
update- no extended wait departing kingston,2018-12-02 05:05 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-12-04 17:25 +0000,1.0
update- no extended wait departing kingston,2018-12-04 23:50 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-12-11 18:30 +0000,1.0
kingston terminal status - no extended wait,2018-12-11 21:05 +0000,0.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-15 19:20 +0000,1.0
no extended wait departing kingston,2018-12-15 22:45 +0000,0.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-16 19:35 +0000,1.0
no extended wait departing kingston,2018-12-17 02:05 +0000,0.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-22 19:10 +0000,1.0
no extended wait departing kingston,2018-12-22 22:55 +0000,0.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-23 20:10 +0000,1.0
no extended wait departing kingston,2018-12-24 01:55 +0000,0.0
kingston terminal wait time - two hour - no wsp boarding pass,2018-12-24 21:35 +0000,2.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-25 20:15 +0000,1.0
no extended wait departing kingston,2018-12-26 01:20 +0000,0.0
kingston terminal wait time - one hour - no wsp boarding pass,2018-12-26 18:45 +0000,1.0
kingston terminal wait time - two hour - no wsp boarding pass,2018-12-26 20:50 +0000,2.0
kingston terminal status - one hour wait. no wsp boarding pass.,2018-12-27 00:35 +0000,1.0
no extended wait departing kingston,2018-12-27 03:30 +0000,0.0
kingston terminal status - one hour wait. no wsp boarding pass.,2018-12-27 19:45 +0000,1.0
kingston terminal status - 60 minute wait. no wsp boarding pass.,2018-12-27 21:00 +0000,1.0
kingston terminal status - 60 minute wait. no wsp boarding pass,2018-12-28 01:20 +0000,1.0
no extended wait departing kingston,2018-12-28 04:35 +0000,0.0
kingston terminal status - 60 minute wait. no wsp boarding pass,2018-12-28 21:55 +0000,1.0
kingston terminal status - 60 minute wait. no wsp boarding pass,2018-12-29 20:10 +0000,1.0
no extended wait departing kingston,2018-12-30 00:20 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-01 17:45 +0000,1.0
update:  kingston terminal - 90 minute wait -  no wsp boarding pass,2018-04-01 20:55 +0000,1.5
update:  kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-02 01:50 +0000,1.0
update - no extended wait departing kingston,2018-04-02 02:45 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-02 18:30 +0000,1.0
update - no extended wait departing kingston,2018-04-02 20:50 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-06 22:20 +0000,1.0
update - no extended wait departing kingston,2018-04-07 02:00 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-08 19:10 +0000,1.0
update - no extended wait departing kingston,2018-04-09 03:10 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-15 18:30 +0000,1.0
update - kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-16 00:00 +0000,1.0
update - no extended wait departing kingston,2018-04-16 03:00 +0000,0.0
update - kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-21 16:25 +0000,1.0
update - no extended wait departing kingston,2018-04-22 03:05 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-22 18:25 +0000,1.0
update - no extended wait departing kingston,2018-04-23 03:30 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-28 16:55 +0000,1.0
update - no extended wait departing kingston,2018-04-29 00:05 +0000,0.0
kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-29 17:40 +0000,1.0
update - kingston terminal - 1 hour wait -  no wsp boarding pass,2018-04-30 00:10 +0000,1.0
update - no extended wait departing kingston,2018-04-30 02:40 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-03 23:05 +0000,1.0
no extended wait departing kingston,2018-11-04 02:10 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-04 16:30 +0000,1.0
"kingston terminal status - 2 hour wait, no wsp boarding pass",2018-11-04 17:35 +0000,2.0
no extended wait departing kingston,2018-11-04 20:30 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-10 17:35 +0000,1.0
no extended wait departing kingston,2018-11-10 21:55 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-11 19:30 +0000,1.0
no extended wait departing kingston,2018-11-12 03:20 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-12 20:05 +0000,1.0
no extended wait departing kingston,2018-11-13 03:45 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-17 19:45 +0000,1.0
no extended wait departing kingston,2018-11-17 22:35 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-18 21:05 +0000,1.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-21 21:10 +0000,1.0
no extended wait departing kingston,2018-11-22 02:45 +0000,0.0
no extended wait departing edmonds and kingston,2018-11-22 03:40 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-22 17:25 +0000,1.0
update - kingston terminal - 2 hour wait - wsp boarding pass required,2018-11-22 18:35 +0000,2.0
update- no extended wait departing kingston,2018-11-22 22:00 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-23 20:15 +0000,1.0
update - kingston terminal - 2 hour wait - wsp boarding pass required,2018-11-23 21:45 +0000,2.0
"update - kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-23 23:40 +0000,1.0
no extended wait departing edmonds and kingston,2018-11-24 02:35 +0000,0.0
kingston terminal - 2 hour wait - wsp boarding pass required,2018-11-24 20:55 +0000,2.0
update- no extended wait departing kingston,2018-11-25 04:35 +0000,0.0
"kingston terminal status - 1 hour wait, no wsp boarding pass",2018-11-25 20:35 +0000,1.0
update- no extended wait departing kingston,2018-11-26 01:55 +0000,0.0
kingston terminal status - 1 hour wait,2019-11-02 17:55 +0000,1.0
kingston terminal status - 2 hour wait,2019-11-02 22:20 +0000,2.0
update - no extended wait departing kingston,2019-11-03 03:10 +0000,0.0
kingston terminal status - 1 hour wait,2019-11-03 22:25 +0000,1.0
update - no extended wait departing kingston,2019-11-04 03:45 +0000,0.0
kingston terminal status - 1 hour wait,2019-11-09 18:20 +0000,1.0
no extended wait departing edmonds or kingston,2019-11-10 03:20 +0000,0.0
kingston terminal status - 1 hour wait,2019-11-11 23:35 +0000,1.0
"no longer extended wait departing kingston, spokane back on schedule",2019-11-12 03:25 +0000,0.0
kingston terminal status - 1 hour wait,2019-11-17 20:45 +0000,1.0
update - no extended wait departing kingston,2019-11-18 03:45 +0000,0.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-11-27 21:40 +0000,1.0
"2 hour wait in edmonds, 1 hour wait in kingston, no wsp boarding pass",2019-11-27 22:30 +0000,1.0
"3 hour wait in edmonds, 1 hour wait in kingston, no wsp boarding pass",2019-11-28 00:00 +0000,1.0
"2 hour wait in edmonds, no extended wait for drivers in kingston",2019-11-28 02:05 +0000,0.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-11-28 17:40 +0000,1.0
kingston terminal status - one hour wait,2019-11-28 18:10 +0000,1.0
no extended wait for drivers departing edmonds and kingston terminals,2019-11-28 22:20 +0000,0.0
"no extended wait departing kingston and edmonds, late vessels",2019-11-29 06:15 +0000,0.0
kingston terminal status - one hour wait,2019-11-29 21:30 +0000,1.0
no extended wait for drivers departing kingston,2019-11-29 23:40 +0000,0.0
"one hour wait in edmonds, no extended wait departing kingston",2019-11-29 23:45 +0000,0.0
"kingston terminal status - one hour wait, no wsp boarding pass",2019-11-30 19:00 +0000,1.0
kingston terminal status - one hour wait,2019-11-30 20:00 +0000,1.0
ed/ki-kingston terminal--one hour wait- no wsp boarding pass,2017-02-12 21:05 +0000,1.0
kingston terminal - one hour wait - no wsp boarding pass,2017-02-12 22:10 +0000,1.0
update - no extended wait for drivers departing kingston,2017-02-13 03:25 +0000,0.0
ed/ki-kingston terminal--one hour wait- no wsp boarding pass,2017-02-18 19:25 +0000,1.0
ed/ki-update: no extended wait departing kingston,2017-02-18 22:00 +0000,0.0
ed/ki-kingston terminal--one hour wait- no wsp boarding pass,2017-02-19 20:45 +0000,1.0
ed/ki- update - kingston terminal--two hour wait- no wsp boarding pass,2017-02-20 01:00 +0000,2.0
ed/ki- update - kingston terminal--one hour wait- no wsp boarding pass,2017-02-20 02:25 +0000,1.0
ed/ki- update - kingston terminal-- no extended wait,2017-02-20 03:45 +0000,0.0
"kingston terminal wait time - one hour, no wsp pass required",2017-02-20 23:00 +0000,1.0
update - no extended wait departing kingston,2017-02-21 02:30 +0000,0.0
"kingston terminal wait time - one hour, no wsp pass required",2017-02-22 21:40 +0000,1.0
update - no extended wait for drivers departing kingston,2017-02-22 23:30 +0000,0.0
"kingston terminal wait time - one hour, no wsp pass required",2017-02-26 20:50 +0000,1.0
no extended wait at the kingston terminal,2017-02-27 02:30 +0000,0.0
"ed/ki- kingston terminal wait time - one hour, no wsp pass required",2017-03-05 23:40 +0000,1.0
edm/ki-update: there is no extended wait departing kingston.,2017-03-06 02:00 +0000,0.0
"ed/ki- kingston terminal wait time - one hour, no wsp pass required",2017-03-12 20:00 +0000,1.0
"ed/ki-update: kingston terminal wait time -two hours, no wsp pass required",2017-03-12 23:30 +0000,2.0
"ed/ki-update: kingston terminal wait time -one hour, no wsp pass required",2017-03-13 01:30 +0000,1.0
ed/ki-update: there is no extended wait departing kingston,2017-03-13 02:10 +0000,0.0
"ed/ki-kingston terminal wait time - one hour, no wsp pass required",2017-03-18 17:40 +0000,1.0
update - no extended wait departing kingston,2017-03-18 20:30 +0000,0.0
"ed/ki-kingston terminal wait time -one hour, no wsp pass required",2017-03-19 19:50 +0000,1.0
"ed/ki-update-kingston terminal wait time -2 hours, no wsp pass required",2017-03-19 23:30 +0000,2.0
"ed/ki-update-kingston terminal wait time -1 hour, no wsp pass required",2017-03-20 02:20 +0000,1.0
ed/ki-no extended wait in kingston.,2017-03-20 03:45 +0000,0.0
"kingston terminal wait time -1 hour, no wsp pass required",2017-03-26 19:15 +0000,1.0
ed/ki-update- kingston terminal wait time: 2 hrs. with wsp boarding passes,2017-03-26 20:15 +0000,2.0
"update: kingston terminal wait time -1 hour, no wsp pass required",2017-03-27 01:40 +0000,1.0
ed/ki-update: no extended wait in kingston.,2017-03-27 03:40 +0000,0.0
