tweet_text,time,wait_time
edmonds terminal - one hour wait,2017-06-29 21:50 +0000,1.0
update - edmonds terminal wait time - 90 minutes,2017-06-29 23:05 +0000,1.5
update - edmonds terminal wait time - one hour,2017-06-30 00:30 +0000,1.0
edmonds terminal wait time - 1 hour,2017-06-30 17:45 +0000,1.0
edmonds terminal wait time - two hours,2017-06-30 21:25 +0000,2.0
edmonds terminal status - one hour wait,2019-04-04 00:00 +0000,1.0
no extended wait departing edmonds,2019-04-04 01:50 +0000,0.0
edmonds terminal status - one hour wait,2019-04-05 21:50 +0000,1.0
update - edmonds terminal status - two hour wait,2019-04-05 23:00 +0000,2.0
update - edmonds terminal status - one hour wait,2019-04-06 00:35 +0000,1.0
no extended wait departing edmonds,2019-04-06 02:45 +0000,0.0
edmonds terminal status - one hour wait,2019-04-12 00:15 +0000,1.0
edmonds terminal status - two hour wait,2019-04-12 23:20 +0000,2.0
no extended wait departing edmonds,2019-04-13 01:45 +0000,0.0
edmonds terminal status - one hour wait,2019-04-18 23:35 +0000,1.0
no extended wait departing edmonds,2019-04-19 02:20 +0000,0.0
edmonds terminal status - one hour wait,2019-04-19 22:00 +0000,1.0
edmonds terminal status - two hour wait,2019-04-20 01:40 +0000,2.0
no extended wait departing edmonds,2019-04-20 03:35 +0000,0.0
edmonds terminal status - one hour wait,2019-04-20 17:45 +0000,1.0
edmonds terminal status - one hour wait,2019-04-25 23:55 +0000,1.0
no extended wait departing edmonds,2019-04-26 02:20 +0000,0.0
edmonds terminal status - one hour wait,2019-04-26 22:10 +0000,1.0
edmonds terminal status - two hour wait,2019-04-27 00:00 +0000,2.0
no extended wait departing edmonds,2019-04-27 03:45 +0000,0.0
edmonds terminal status - one hour wait,2019-04-27 20:55 +0000,1.0
edmonds and kingston terminal status - 2 hour wait,2019-12-24 00:45 +0000,2.0
edmonds terminal status - no extended wait,2019-12-28 02:25 +0000,0.0
edmonds terminal status - no extended wait,2019-12-27 01:45 +0000,0.0
edmonds terminal status - no extended wait,2019-12-07 02:10 +0000,0.0
edmonds terminal status - one hour wait,2019-12-28 01:20 +0000,1.0
edmonds terminal status - one hour wait,2019-12-31 21:25 +0000,1.0
edmonds terminal status - one hour wait,2019-12-28 20:50 +0000,1.0
edmonds terminal status - one hour wait,2019-12-27 20:25 +0000,1.0
edmonds terminal status - one hour wait,2019-12-27 00:25 +0000,1.0
edmonds terminal status - one hour wait,2019-12-26 19:43 +0000,1.0
edmonds terminal status - one hour wait,2019-12-25 20:45 +0000,1.0
edmonds terminal status - one hour wait,2019-12-24 20:00 +0000,1.0
edmonds terminal status - one hour wait,2019-12-23 23:10 +0000,1.0
edmonds terminal status - one hour wait,2019-12-22 00:00 +0000,1.0
edmonds terminal status - one hour wait,2019-12-20 23:25 +0000,1.0
edmonds terminal status - one hour wait,2019-12-19 23:05 +0000,1.0
edmonds terminal status - one hour wait,2019-12-13 23:20 +0000,1.0
edmonds terminal status - one hour wait,2019-12-07 00:45 +0000,1.0
edmonds terminal status - two hour wait,2019-12-27 21:40 +0000,2.0
edmonds terminal status - two hour wait,2019-12-26 22:45 +0000,2.0
edmonds terminal status - two hours wait,2019-12-26 20:20 +0000,2.0
no extended wait for drivers departing edmonds,2019-12-31 03:25 +0000,0.0
no extended wait for drivers departing edmonds,2019-12-22 00:40 +0000,0.0
no extended wait for drivers departing edmonds,2019-12-21 01:15 +0000,0.0
no extended wait for drivers departing edmonds,2019-12-20 02:35 +0000,0.0
no extended wait for drivers departing edmonds,2019-12-14 01:40 +0000,0.0
no extended wait for drivers departing edmonds or kingston,2019-12-24 02:10 +0000,0.0
no extended wait for drivers departing kingston and edmonds,2019-12-25 01:45 +0000,0.0
"no extended wait in kingston - one hour wait in edmonds, late vessel",2019-12-26 00:30 +0000,1.0
"udpate - no extended wait in kingston and edmonds, late vessel",2019-12-26 00:40 +0000,0.0
update - edmonds terminal status - no extended wait,2019-12-29 00:10 +0000,0.0
update - edmonds terminal status - one hour wait,2019-12-25 00:25 +0000,1.0
update - edmonds terminal status - three hour wait,2019-12-24 00:00 +0000,3.0
update - edmonds terminal status - two hour wait,2019-12-24 22:32 +0000,2.0
update - edmonds terminal status - two hour wait,2019-12-23 23:45 +0000,2.0
update - one hour wait departing kingston and edmonds,2019-12-31 21:30 +0000,1.0
update - one hour wait departing kingston and edmonds terminals,2019-12-25 22:40 +0000,1.0
edmonds terminal status -  60 minute wait,2018-12-01 00:25 +0000,1.0
no extended wait departing edmonds,2018-12-01 03:55 +0000,0.0
edmonds terminal status -  2 hour wait,2018-12-04 22:30 +0000,2.0
update - no extended wait departing edmonds,2018-12-05 04:05 +0000,0.0
edmonds terminal status - 60 minute wait,2018-12-07 23:45 +0000,1.0
no extended wait departing edmonds,2018-12-08 05:35 +0000,0.0
edmonds terminal status - 1 hour wait,2018-12-09 00:00 +0000,1.0
edmonds terminal status - one hour wait,2018-12-14 00:35 +0000,1.0
edmonds terminal status - one hour wait,2018-12-14 23:20 +0000,1.0
no extended wait in edmonds,2018-12-15 05:00 +0000,0.0
edmonds terminal status - one hour wait,2018-12-16 02:00 +0000,1.0
no extended wait in edmonds,2018-12-16 05:50 +0000,0.0
edmonds terminal status - one hour wait,2018-12-21 23:55 +0000,1.0
no extended wait in edmonds,2018-12-22 02:45 +0000,0.0
edmonds terminal status - one hour wait,2018-12-25 21:40 +0000,1.0
no extended wait departing edmonds,2018-12-26 00:05 +0000,0.0
edmonds terminal status - two hour wait,2018-12-26 21:15 +0000,2.0
update - edmonds terminal status - one hour wait,2018-12-26 22:20 +0000,1.0
update - edmonds terminal status - 90 minute wait,2018-12-27 00:35 +0000,1.5
no extended wait departing edmonds,2018-12-27 03:30 +0000,0.0
edmonds terminal status - 60 minute wait,2018-12-27 20:20 +0000,1.0
no extended wait departing edmonds,2018-12-27 22:15 +0000,0.0
update - edmonds terminal status - 90 minute wait,2018-12-27 23:00 +0000,1.5
edmonds terminal status - 60 minute wait,2018-12-28 21:55 +0000,1.0
no extended wait departing edmonds,2018-12-29 04:05 +0000,0.0
update - edmonds terminal wait time - one hour,2018-04-06 22:20 +0000,1.0
update - no extended wait departing edmonds,2018-04-07 04:20 +0000,0.0
edmonds terminal wait time - one hour,2018-04-13 23:50 +0000,1.0
update - no extended wait departing edmonds,2018-04-14 02:30 +0000,0.0
edmonds terminal wait time - one hour,2018-04-20 22:00 +0000,1.0
update - edmonds terminal wait time - 90 minutes,2018-04-21 00:05 +0000,1.5
update - edmonds terminal wait time - 60 minutes,2018-04-21 02:30 +0000,1.0
update - no longer an extended wait departing edmonds,2018-04-21 04:30 +0000,0.0
edmonds terminal wait time - one hour,2018-04-27 21:40 +0000,1.0
update - edmonds terminal wait time - 90 minutes,2018-04-27 22:05 +0000,1.5
update - edmonds terminal wait time - one hour,2018-04-28 01:40 +0000,1.0
update - no extended wait departing edmonds,2018-04-28 03:50 +0000,0.0
edmonds terminal wait time - 90 minutes,2018-04-28 19:15 +0000,1.5
update - no extended wait departing edmonds,2018-04-28 20:15 +0000,0.0
edmonds terminal status - 60 minute wait,2018-11-02 23:00 +0000,1.0
no extended wait departing edmonds,2018-11-03 03:05 +0000,0.0
edmonds terminal status - two hour wait,2018-11-09 22:45 +0000,2.0
update - edmonds terminal status - 60 minute wait,2018-11-10 02:55 +0000,1.0
no extended wait departing edmonds,2018-11-10 06:25 +0000,0.0
alert - edmonds terminal status - 2 hour wait,2018-11-10 19:10 +0000,2.0
no extended wait departing edmonds,2018-11-11 02:50 +0000,0.0
edmonds terminal status - 60 minute wait,2018-11-16 22:30 +0000,1.0
no extended wait departing edmonds,2018-11-17 03:10 +0000,0.0
edmonds terminal status - 60 minute wait,2018-11-17 23:55 +0000,1.0
no extended wait departing edmonds,2018-11-18 03:15 +0000,0.0
edmonds terminal status - 60 minute wait,2018-11-21 01:10 +0000,1.0
no extended wait departing edmonds,2018-11-21 03:15 +0000,0.0
edmonds terminal status -  1 hour wait,2018-11-21 21:10 +0000,1.0
edmonds terminal status -  3 hour wait,2018-11-21 22:55 +0000,3.0
update - edmonds terminal status -  4 hour wait,2018-11-21 23:45 +0000,4.0
update - edmonds terminal status -  2 hour wait,2018-11-22 01:45 +0000,2.0
no extended wait departing edmonds and kingston,2018-11-22 03:40 +0000,0.0
edmonds terminal status -  2 hour wait,2018-11-22 17:35 +0000,2.0
update - edmonds terminal status -  3 hour wait,2018-11-22 19:50 +0000,3.0
update - edmonds terminal status -  1 hour wait,2018-11-22 21:15 +0000,1.0
no extended wait departing edmonds,2018-11-22 22:45 +0000,0.0
edmonds terminal status -  2 hours wait,2018-11-23 20:35 +0000,2.0
edmonds terminal status -  2 hour wait,2018-11-23 20:45 +0000,2.0
update - edmonds terminal status -  1 hour wait,2018-11-24 00:40 +0000,1.0
no extended wait departing edmonds and kingston,2018-11-24 02:35 +0000,0.0
edmonds terminal status - one hour wait,2019-11-01 21:52 +0000,1.0
edmonds terminal status - two hour wait,2019-11-01 23:53 +0000,2.0
no extended wait for drivers departing edmonds,2019-11-02 02:10 +0000,0.0
edmonds terminal status - one hour wait,2019-11-02 17:25 +0000,1.0
update: edmonds terminal status - two hour wait,2019-11-02 19:05 +0000,2.0
no longer an extended wait departing edmonds,2019-11-02 20:00 +0000,0.0
edmonds terminal status - one hour wait,2019-11-08 21:43 +0000,1.0
edmonds terminal status - two hour wait,2019-11-08 23:45 +0000,2.0
update - edmonds terminal status - one hour wait,2019-11-09 01:45 +0000,1.0
update - edmonds terminal status - no extended wait,2019-11-09 03:25 +0000,0.0
edmonds terminal status - one hour wait,2019-11-09 18:20 +0000,1.0
no extended wait departing edmonds or kingston,2019-11-10 03:20 +0000,0.0
edmonds terminal status - one hour wait,2019-11-16 00:25 +0000,1.0
"edmonds terminal status - one hour wait, fare processing delays",2019-11-16 02:40 +0000,1.0
"no extended wait departing edmonds, fare processing restored",2019-11-16 05:15 +0000,0.0
edmonds terminal status - one hour wait,2019-11-22 00:05 +0000,1.0
no extended wait departing edmonds,2019-11-22 02:30 +0000,0.0
edmonds terminal status - one hour wait,2019-11-22 23:20 +0000,1.0
no extended wait for drivers departing edmonds,2019-11-23 02:40 +0000,0.0
edmonds terminal status - one hour wait,2019-11-23 19:05 +0000,1.0
edmonds terminal status - one hour wait,2019-11-27 00:25 +0000,1.0
no extended wait for drivers departing edmonds,2019-11-27 03:15 +0000,0.0
edmonds terminal status - one hour wait,2019-11-27 20:45 +0000,1.0
edmonds terminal status - two hour wait,2019-11-27 21:26 +0000,2.0
edmonds terminal status - two hour wait,2019-11-27 21:30 +0000,2.0
update - edmonds terminal status - two hour wait,2019-11-27 22:25 +0000,2.0
"2 hour wait in edmonds, 1 hour wait in kingston, no wsp boarding pass",2019-11-27 22:30 +0000,2.0
"3 hour wait in edmonds, 1 hour wait in kingston, no wsp boarding pass",2019-11-28 00:00 +0000,3.0
"2 hour wait in edmonds, no extended wait for drivers in kingston",2019-11-28 02:05 +0000,2.0
edmonds terminal status - one hour wait,2019-11-28 02:55 +0000,1.0
no extended wait for drivers departing edmonds,2019-11-28 04:00 +0000,0.0
edmonds terminal status - one hour wait,2019-11-28 17:00 +0000,1.0
update - edmonds terminal status - two hour wait,2019-11-28 18:50 +0000,2.0
no extended wait for drivers departing edmonds and kingston terminals,2019-11-28 22:20 +0000,0.0
edmonds terminal status - 90 minute wait,2019-11-29 04:25 +0000,1.5
"no extended wait departing kingston and edmonds, late vessels",2019-11-29 06:15 +0000,0.0
edmonds terminal status - 60 minute wait,2019-11-29 18:45 +0000,1.0
update - edmonds terminal status - two hour wait,2019-11-29 20:55 +0000,2.0
"one hour wait in edmonds, no extended wait departing kingston",2019-11-29 23:45 +0000,1.0
no extended wait for drivers departing edmonds,2019-11-30 01:20 +0000,0.0
edmonds terminal status - one hour wait,2019-11-30 20:40 +0000,1.0
no extended wait for drivers departing edmonds,2019-11-30 22:15 +0000,0.0
ed/king - edmonds terminal - one hour wait,2017-02-10 23:30 +0000,1.0
ed/king - edmonds terminal - 90 minute wait,2017-02-11 01:00 +0000,1.5
ed/king - edmonds terminal - no extended wait,2017-02-11 02:00 +0000,0.0
edm/ki- edmonds wait time - one hour,2017-02-17 22:25 +0000,1.0
edm/ki- edmonds wait time - two hour,2017-02-18 00:25 +0000,2.0
edm/ki- no extended wait at edmonds,2017-02-18 04:00 +0000,0.0
ed/ki - edmonds terminal wait time - one hour,2017-02-18 18:40 +0000,1.0
ed/ki - edmonds terminal - no extended wait,2017-02-18 22:55 +0000,0.0
ed/king - edmonds terminal - one hour wait,2017-02-19 00:55 +0000,1.0
ed/king - edmonds terminal - no extended wait,2017-02-19 02:05 +0000,0.0
ed/ki - edmonds terminal - one hour wait,2017-02-24 23:35 +0000,1.0
ed/ki - edmonds terminal - no extended wait,2017-02-25 03:05 +0000,0.0
edmonds terminal wait time - one hour,2017-03-04 00:50 +0000,1.0
update - no extended wait departing edmonds,2017-03-04 04:05 +0000,0.0
ed/ki - wait time - edmonds terminal - one hour,2017-03-11 00:50 +0000,1.0
ed/ki - no extended wait at the edmonds terminal,2017-03-11 03:15 +0000,0.0
edmonds terminal wait time - one hour,2017-03-17 22:20 +0000,1.0
update - no extended wait departing edmonds,2017-03-18 03:05 +0000,0.0
edmonds terminal wait time - one hour,2017-03-24 22:10 +0000,1.0
update - edmonds terminal wait time - two hours,2017-03-24 23:45 +0000,2.0
update - edmonds terminal wait time - one hour,2017-03-25 02:40 +0000,1.0
update - no extended wait departing edmonds,2017-03-25 02:55 +0000,0.0
ed/ki-edmonds terminal wait time-one hour,2017-03-25 17:45 +0000,1.0
update - no extended wait departing edmonds,2017-03-25 21:55 +0000,0.0
edmonds terminal wait time - one hour,2017-03-31 22:15 +0000,1.0
